customer_id,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,employment_status,annual_income,credit_score,suitability_test_score,marital_status,marketing_consent_email,marketing_consent_sms,marketing_consent_line_oa,marketing_consent_web_mobile_push,data_processing_consent,signup_source,product_holding_flag_deposit,product_holding_flag_payment,product_holding_flag_investment,product_holding_flag_insurance,asset_under_management_deposit,asset_under_management_payment,asset_under_management_investment,asset_under_management_insurance,total_asset_under_management,customer_tier
CUST-A007101,Teetat,Titipatrayunyong,1967-12-15T00:00:00+07:00,Female,teetat.titipatrayunyong@example.com,+6617204058,4/5 ถ.ถนัดกลึง ตำบลอุ่มเม่าใหม่ อำเภอเวียงป่าเป้า สมุทรสงคราม 96460,Thailand,2024-02-16T00:00:00+07:00,Student,2069490,844,2,Widowed,False,False,False,True,True,iOS,True,True,True,True,767138,482373,292620,70058,1612189,Silver
CUST-A007102,Chanikan,Anekvorakul,2011-01-27T00:00:00+07:00,Female,chanikan.anekvorakul@example.com,+6618181236,020 ถนนดิศดใน อ.หนองบัวระเหว ปราจีนบุรี 68090,Thailand,2023-12-22T00:00:00+07:00,Employed,2415584,792,2,Widowed,False,True,True,True,True,iOS,False,True,True,True,64006,141175,275720,181354,662255,Silver
CUST-A007103,Arisara,Kumsoontorn,1985-10-27T00:00:00+07:00,Other,arisara.kumsoontorn@example.com,+6616410652,308/4 ถ.นิลวิมล ตำบลบึงโนนศิลา อำเภอคอนสาร สุราษฎร์ธานี 16610,Thailand,2024-06-21T00:00:00+07:00,Unemployed,2228892,403,3,Single,False,True,True,False,False,Web,True,True,True,True,334227,358941,79778,620116,1393062,Silver
CUST-A007104,Teetat,Kongchayasukawut,1949-08-22T00:00:00+07:00,Female,teetat.kongchayasukawut@example.com,+6618946017,184 ถ.ทหารแท้ อำเภอนาแก ลำปาง 42040,Thailand,2024-05-02T00:00:00+07:00,Retired,8459596,422,2,Widowed,False,False,False,True,True,iOS,False,False,False,True,9827,527853,227483,590669,1355832,Silver
CUST-A007105,Nutwadee,Choeychuen,1991-07-20T00:00:00+07:00,Female,nutwadee.choeychuen@example.com,+6612525121,588/62 ถนนติระคมน์ อ.นาทม ปราจีนบุรี 75980,Thailand,2023-09-26T00:00:00+07:00,Unemployed,9545916,801,1,Divorced,False,False,False,False,True,Android,False,True,True,True,154828,358203,349072,309242,1171345,Silver
CUST-A007106,Jitrin,Tungkasethakul,1948-11-14T00:00:00+07:00,Other,jitrin.tungkasethakul@example.com,+6614983696,44 หมู่ 29 ถนนทองลาภ วัดเว่อ จ.สมุทรสงคราม 52850,Thailand,2024-03-01T00:00:00+07:00,Student,4550227,767,6,Widowed,False,False,True,False,True,iOS,False,True,True,True,36562,74063,824078,961460,1896163,Silver
CUST-A007107,Pada,Choeychuen,1940-01-07T00:00:00+07:00,Male,pada.choeychuen@example.com,+6612331388,42/2 ถ.จันอ้น อำเภอนาทม จังหวัดน่าน 52390,Thailand,2023-10-06T00:00:00+07:00,Employed,4761137,389,2,Single,True,True,True,False,False,iOS,True,True,True,False,23827,236689,44736,221723,526975,Silver
CUST-A007108,Puntira,Prachayaroch,1917-09-05T00:00:00+06:42,Male,puntira.prachayaroch@example.com,+6611408117,19/66 ถ.บุตดา เทพสถิต สุรินทร์ 39330,Thailand,2023-10-27T00:00:00+07:00,Retired,5780125,699,8,Married,True,True,False,True,True,iOS,True,False,False,True,485696,1050348,291779,54185,1882008,Silver
CUST-A007109,Pannawich,Prayoonhong,1948-04-28T00:00:00+07:00,Male,pannawich.prayoonhong@example.com,+6613820918,52 หมู่ 5 ถ.ศิวะวรเวท บุรีรัมย์ 82090,Thailand,2024-02-04T00:00:00+07:00,Employed,1035421,809,1,Divorced,True,False,False,True,False,iOS,False,True,True,True,57924,6404,465095,407334,936757,Silver
CUST-A007110,Kodchaporn,Vethayasas,1975-04-16T00:00:00+07:00,Other,kodchaporn.vethayasas@example.com,+6611594217,686 ถนนเธียรายัน เรณูนคร กรุงเทพฯ 75860,Thailand,2023-12-10T00:00:00+07:00,Student,4434185,414,2,Married,True,True,False,True,True,Web,True,True,True,True,63669,4638,774496,41536,884339,Silver
CUST-A007111,Chayapat,Pothanun,1980-12-28T00:00:00+07:00,Other,chayapat.pothanun@example.com,+6613263883,00 ถนนธาราธร อ.ปากคาด สมุทรสงคราม 46490,Thailand,2023-08-13T00:00:00+07:00,Employed,3739703,550,8,Divorced,True,False,False,True,True,Android,True,True,True,True,76205,1085830,659111,3459,1824605,Silver
CUST-A007112,Sarunporn,Youprasert,1943-03-11T00:00:00+07:00,Female,sarunporn.youprasert@example.com,+6619304569,32/9 ต.เขาขาว อ.ภูเขียว เพชรบูรณ์ 99340,Thailand,2024-03-17T00:00:00+07:00,Employed,9558126,569,8,Divorced,False,False,False,True,True,Android,True,True,True,True,207229,828300,242539,218429,1496497,Silver
CUST-A007113,Chanikan,Chaisatit,1946-04-16T00:00:00+07:00,Female,chanikan.chaisatit@example.com,+6616369593,33/0 ถ.ศรีอุ่น ตำบลดอนสมบูรณ์ อำเภอเมือง ราชบุรี 24100,Thailand,2024-06-15T00:00:00+07:00,Student,9096665,688,1,Divorced,True,False,False,False,False,Android,False,True,True,True,1493710,16292,38546,881,1549429,Silver
CUST-A007114,Chanya,Boonpungbaramee,1941-07-30T00:00:00+07:00,Male,chanya.boonpungbaramee@example.com,+6611352109,242 ถ.เจริญรัมย์ ต.กะบกเตี้ย อ.เกษตรสมบูรณ์ จ.ระนอง 48080,Thailand,2023-09-15T00:00:00+07:00,Retired,9454968,539,3,Single,True,False,False,True,True,Android,True,True,True,True,79937,108736,1027058,144556,1360287,Silver
CUST-A007115,Pakjira,Vinyuvanichkul,1983-05-05T00:00:00+07:00,Other,pakjira.vinyuvanichkul@example.com,+6612310392,091/44 ต.บ้านปากทรง อ.บึงกุ่ม อุดรธานี 47930,Thailand,2023-08-18T00:00:00+07:00,Retired,7145105,330,3,Widowed,False,True,True,False,True,Web,True,True,True,True,40833,240359,27289,457316,765797,Silver
CUST-A007116,Noppakao,Kamalanon,1953-09-02T00:00:00+07:00,Female,noppakao.kamalanon@example.com,+6618424748,19 หมู่ 0 ซอยไทยแท้ ตำบลนาดี อำเภอปลาปาก ร้อยเอ็ด 32730,Thailand,2024-02-07T00:00:00+07:00,Student,3312639,493,6,Divorced,True,False,True,True,False,iOS,True,False,True,True,1069217,350913,128577,412581,1961288,Silver
CUST-A007117,Tunradee,Siripaiboo,1937-10-16T00:00:00+07:00,Male,tunradee.siripaiboo@example.com,+6619668792,206/2 ถนนคณานุรักษ์ อุบลราชธานี 64760,Thailand,2023-11-23T00:00:00+07:00,Student,4610583,423,5,Widowed,True,True,False,True,True,iOS,True,True,False,False,1241034,76,93322,243571,1578003,Silver
CUST-A007118,Ratchanon,Phusilarungrueng,1938-03-09T00:00:00+07:00,Male,ratchanon.phusilarungrueng@example.com,+6614649347,4/9 ถนนไทยแท้ บางดีใหญ่ วังยาง ขอนแก่น 63160,Thailand,2023-11-14T00:00:00+07:00,Unemployed,7267658,831,8,Single,True,False,False,False,False,Android,False,False,True,True,51655,560028,215505,410082,1237270,Silver
CUST-A007119,Todsawun,Neerachapong,2004-05-23T00:00:00+07:00,Male,todsawun.neerachapong@example.com,+6613275643,476 ถนนถมปัด ตำบลกะบกเตี้ย อำเภอบ้านเขว้า พังงา 35320,Thailand,2024-04-03T00:00:00+07:00,Unemployed,1241338,453,4,Single,True,True,False,True,True,iOS,True,True,True,True,284099,248702,30775,697486,1261062,Silver
CUST-A007120,Kodchaporn,Losatapornpipit,2024-02-27T00:00:00+07:00,Other,kodchaporn.losatapornpipit@example.com,+6613932014,2/0 ถนนดีตพันธุ์ อำเภอบ้านเขว้า เชียงใหม่ 82950,Thailand,2023-07-27T00:00:00+07:00,Retired,9280496,493,8,Divorced,True,False,False,False,True,iOS,True,True,False,True,333116,20897,138318,17968,510299,Silver
CUST-A007121,Pattamon,Habpanom,1984-06-02T00:00:00+07:00,Female,pattamon.habpanom@example.com,+6617707734,6 ถ.ตวันเยี่ยม ต.บึงบางปะกอก อ.วังทองหลาง สมุทรปราการ 17050,Thailand,2023-11-27T00:00:00+07:00,Retired,2326510,709,8,Divorced,False,True,False,False,False,Android,True,True,True,True,90017,1123031,144662,122070,1479780,Silver
CUST-A007122,Teetat,Habpanom,2024-01-07T00:00:00+07:00,Other,teetat.habpanom@example.com,+6613325996,1 ถนนฉิมพาลี ดอนสมบูรณ์ใต้ ศรีวิไล ชุมพร 13080,Thailand,2023-10-27T00:00:00+07:00,Employed,2626197,466,7,Single,True,True,False,False,False,iOS,True,True,True,True,164181,78196,313896,1277175,1833448,Silver
CUST-A007123,Pakjira,Prayoonhong,1991-07-08T00:00:00+07:00,Other,pakjira.prayoonhong@example.com,+6612275493,37 หมู่ 6 ถ.นครเทพ ต.ห้วยยอด จ.มหาสารคาม 52410,Thailand,2023-12-01T00:00:00+07:00,Retired,2828377,712,2,Widowed,False,False,True,False,True,Web,True,True,True,True,87208,63066,396656,18152,565082,Silver
CUST-A007124,Noppakao,Benchapatranon,1920-10-22T00:00:00+07:00,Male,noppakao.benchapatranon@example.com,+6613024389,009/84 ถนนธนรักษ์ เขาปูน ป้อมปราบศัตรูพ่าย นครราชสีมา 56360,Thailand,2023-08-21T00:00:00+07:00,Employed,5116866,345,7,Widowed,True,False,True,False,False,Web,True,True,False,True,525764,32936,325494,2032,886226,Silver
CUST-A007125,Chanikan,Vethayasas,1967-10-29T00:00:00+07:00,Other,chanikan.vethayasas@example.com,+6619686734,168/9 หมู่บ้านสุชิน พระนคร นราธิวาส 23600,Thailand,2023-07-29T00:00:00+07:00,Employed,9200552,391,3,Divorced,True,False,False,False,True,iOS,True,True,True,True,21570,672471,28255,22354,744650,Silver
CUST-A007126,Sittikorn,Boonpungbaramee,2005-09-30T00:00:00+07:00,Other,sittikorn.boonpungbaramee@example.com,+6618091415,26 หมู่ 02 ถนนขันธุลา อ.วังทองหลาง กทม. 65100,Thailand,2023-09-10T00:00:00+07:00,Retired,1676372,623,3,Single,False,True,False,False,True,Android,True,False,False,False,1225987,7689,8555,18126,1260357,Silver
CUST-A007127,Patchaploy,Pasuk,2018-01-12T00:00:00+07:00,Other,patchaploy.pasuk@example.com,+6615290345,533/7 ถ.ถมังรักษสัตว์ ตำบลปังหวาน อำเภอเรณูนคร พัทลุง 45430,Thailand,2024-06-12T00:00:00+07:00,Retired,6365340,742,4,Married,True,True,True,False,True,Android,False,True,False,False,92513,351448,293681,216856,954498,Silver
CUST-A007128,Nattawun,Wasunun,2016-06-10T00:00:00+07:00,Female,nattawun.wasunun@example.com,+6613941470,827 ถ.ถนัดอักษร ตำบลปากพลี อำเภอภักดีชุมพล สุรินทร์ 62850,Thailand,2024-07-01T00:00:00+07:00,Student,3616062,620,6,Widowed,False,True,False,False,False,iOS,False,True,True,False,137645,47919,692463,75242,953269,Silver
CUST-A007129,Peem,Losatapornpipit,1982-04-03T00:00:00+07:00,Female,peem.losatapornpipit@example.com,+6617863103,96/68 ถ.ภูภักดี ตำบลบางตลาด อำเภอเรณูนคร สุพรรณบุรี 94880,Thailand,2024-04-13T00:00:00+07:00,Unemployed,6297465,632,3,Single,True,True,True,False,False,iOS,False,True,False,True,759678,841292,113450,241053,1955473,Silver
CUST-A007130,Niracha,Lertsattayanusak,2018-09-28T00:00:00+07:00,Other,niracha.lertsattayanusak@example.com,+6613133728,03 ถนนนานายน อ.บึงกุ่ม พิษณุโลก 60780,Thailand,2024-05-15T00:00:00+07:00,Retired,3009339,636,6,Widowed,True,False,False,False,False,iOS,True,False,True,True,242261,16203,534314,55976,848754,Silver
CUST-A007131,Kamolchanok,Vinyuvanichkul,1972-01-14T00:00:00+07:00,Other,kamolchanok.vinyuvanichkul@example.com,+6613488445,15 ถนนทองสินธุ์ ต.บ้านทุ่งต่อ อ.หนอกจอก ราชบุรี,Thailand,2024-03-20T00:00:00+07:00,Unemployed,8020157,619,5,Widowed,True,True,True,False,True,Android,False,True,True,True,3767,1924871,2984,907,1932529,Silver
CUST-A007132,Aunyaporn,Anekvorakul,2020-06-11T00:00:00+07:00,Other,aunyaporn.anekvorakul@example.com,+6615721083,736/40 ถนนแก้วอยู่ บึงลำภูรา จ.บึงกาฬ 70470,Thailand,2023-12-04T00:00:00+07:00,Employed,3976019,820,1,Single,True,False,False,True,True,Web,False,False,True,True,1026507,171976,172116,345168,1715767,Silver
CUST-A007133,Darin,Boonpungbaramee,2023-07-02T00:00:00+07:00,Other,darin.boonpungbaramee@example.com,+6619121880,5/8 ถนนบุนยะศัพท์ อ.เขาสมิง จ.พังงา 85990,Thailand,2024-02-22T00:00:00+07:00,Retired,8891132,731,1,Married,False,True,True,True,False,Web,False,True,True,True,175797,20018,391439,18953,606207,Silver
CUST-A007134,Sittikorn,Vethayasas,1947-06-04T00:00:00+07:00,Other,sittikorn.vethayasas@example.com,+6613744439,05 ถ.พรรษาสกุล คอนสวรรค์ เพชรบูรณ์ 70490,Thailand,2024-05-31T00:00:00+07:00,Retired,833980,526,8,Single,False,True,False,False,True,Android,True,True,True,True,16524,5060,527423,39447,588454,Silver
CUST-A007135,Sorawut,Sukhenai,1948-07-11T00:00:00+07:00,Male,sorawut.sukhenai@example.com,+6611276726,463 ถ.ราชมณี ต.พะโต๊ะใต้ อ.สามโคก จ.จันทบุรี 88890,Thailand,2024-05-15T00:00:00+07:00,Unemployed,7591979,693,1,Divorced,False,False,False,True,True,iOS,True,True,True,True,202476,112246,754886,355450,1425058,Silver
CUST-A007136,Sorawut,Suraprachit,1999-12-02T00:00:00+07:00,Other,sorawut.suraprachit@example.com,+6619808037,52 หมู่ 1 ถนนธัญาโภชน์ ภูเขียว พิษณุโลก 64190,Thailand,2024-03-25T00:00:00+07:00,Student,6404693,520,6,Married,True,True,True,True,False,iOS,True,False,True,True,50571,355777,468271,250818,1125437,Silver
CUST-A007137,Sittikorn,Intaum,1954-03-28T00:00:00+07:00,Female,sittikorn.intaum@example.com,+6615908457,59 หมู่ 95 ถนนนิลสลัว อำเภอปลาปาก จังหวัดแม่ฮ่องสอน 63610,Thailand,2023-12-04T00:00:00+07:00,Unemployed,9412592,341,3,Divorced,True,True,False,False,True,Android,True,False,True,False,7665,529177,81731,87697,706270,Silver
CUST-A007138,Teetat,Sujjaboriboon,2021-04-14T00:00:00+07:00,Male,teetat.sujjaboriboon@example.com,+6613282780,623/19 ถ.นักรบ บ้านเปือยใหญ่ แม่ลาว กาฬสินธุ์ 16450,Thailand,2024-05-11T00:00:00+07:00,Retired,1143143,686,8,Single,True,False,False,True,False,Android,True,False,True,True,57793,26616,7141,635159,726709,Silver
CUST-A007139,Phenphitcha,Suraprasert,2011-12-31T00:00:00+07:00,Other,phenphitcha.suraprasert@example.com,+6618768078,96 หมู่ 9 ถ.ฉายแสง ภูเขียว จ.อุทัยธานี 68540,Thailand,2023-12-27T00:00:00+07:00,Student,1541052,505,6,Divorced,True,False,False,False,False,Web,True,True,True,True,1015,931830,5742,30037,968624,Silver
CUST-A007140,Jaruwan,Permchart,1918-09-26T00:00:00+06:42,Female,jaruwan.permchart@example.com,+6616743090,65 หมู่ 79 ถนนไทยแท้ อำเภอบ้านแท่น ยะลา 78370,Thailand,2024-06-16T00:00:00+07:00,Unemployed,2239915,316,3,Widowed,False,True,True,False,False,Web,False,True,True,True,396077,799132,53911,358273,1607393,Silver
CUST-A007141,Aunyaporn,Todsapornpitakul,1981-12-25T00:00:00+07:00,Female,aunyaporn.todsapornpitakul@example.com,+6616012238,6 หมู่บ้านเทียมศักดิ์ คอนสาร ระยอง 12160,Thailand,2024-02-13T00:00:00+07:00,Student,3359843,607,5,Married,True,False,False,True,False,iOS,True,True,True,True,3935,322605,45583,663872,1035995,Silver
CUST-A007142,Pada,Vethayasas,1934-11-22T00:00:00+07:00,Male,pada.vethayasas@example.com,+6616748544,2 ถ.วะคีมัน อ.สะพานสูง จ.กระบี่ 37560,Thailand,2024-02-15T00:00:00+07:00,Unemployed,1014860,618,4,Married,False,False,False,True,True,Web,True,True,True,True,142108,945268,282472,408869,1778717,Silver
CUST-A007143,Sarunporn,Phusilarungrueng,1920-06-11T00:00:00+07:00,Male,sarunporn.phusilarungrueng@example.com,+6614702472,414 ถ.ถนัดกลึง ต.ท่างิ้ว อ.นาแก ยโสธร 32590,Thailand,2024-05-20T00:00:00+07:00,Retired,8978396,786,7,Widowed,True,False,False,True,False,Web,True,True,True,True,172782,243076,89820,769807,1275485,Silver
CUST-A007144,Thanatcha,Vethayasas,1914-01-05T00:00:00+06:42,Male,thanatcha.vethayasas@example.com,+6611041511,824/2 หมู่บ้านบุญญามี ห้วยขวาง นครศรีธรรมราช 44380,Thailand,2023-08-13T00:00:00+07:00,Employed,8565842,763,7,Single,False,True,True,True,False,iOS,True,False,True,False,19586,5303,10031,1382100,1417020,Silver
